tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
2174,2018-05-25 18:38:08.9590,2018-05-25 19:14:23.6750,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,25698,Subscriber,1991,2
1362,2018-05-25 19:06:35.0580,2018-05-25 19:29:17.2200,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,31162,Subscriber,1958,1
2234,2018-05-25 19:24:29.3350,2018-05-25 20:01:44.0750,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,28629,Subscriber,1990,1
72,2018-05-25 19:54:48.6860,2018-05-25 19:56:01.6530,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,19828,Subscriber,1991,1
103,2018-05-25 20:24:30.2960,2018-05-25 20:26:13.4680,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,33443,Subscriber,1987,1
89,2018-05-26 11:26:22.6770,2018-05-26 11:27:51.7660,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,19068,Subscriber,1963,1
389,2018-05-26 11:49:16.0790,2018-05-26 11:55:45.2560,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,30279,Subscriber,1974,2
337,2018-05-26 11:50:13.6920,2018-05-26 11:55:51.6060,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,18356,Subscriber,1969,0
1565,2018-05-26 11:56:10.4060,2018-05-26 12:22:16.2290,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,27665,Subscriber,1988,1
2050,2018-05-26 13:35:56.4900,2018-05-26 14:10:07.4630,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,19828,Subscriber,1975,1
3148,2018-05-26 13:56:07.2680,2018-05-26 14:48:35.6810,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,28629,Subscriber,1980,2
2104,2018-05-26 14:32:43.0830,2018-05-26 15:07:47.5680,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,16487,Subscriber,1988,1
1747,2018-05-26 14:35:10.4410,2018-05-26 15:04:17.6890,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,27166,Subscriber,1985,1
1771,2018-05-26 15:03:40.1860,2018-05-26 15:33:12.1470,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,33443,Subscriber,1975,1
2860,2018-05-26 15:10:18.7540,2018-05-26 15:57:58.7560,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,31664,Subscriber,1974,1
1108,2018-05-26 15:21:24.8250,2018-05-26 15:39:53.1270,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,16329,Subscriber,1988,1
370,2018-05-26 15:31:36.4080,2018-05-26 15:37:46.5650,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,30279,Subscriber,1968,1
2385,2018-05-26 15:34:02.5010,2018-05-26 16:13:48.1430,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,17308,Subscriber,1964,1
1068,2018-05-26 15:59:51.5510,2018-05-26 16:17:40.1580,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,28378,Subscriber,1964,2
1045,2018-05-26 16:00:10.4240,2018-05-26 16:17:36.2220,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,33037,Subscriber,1970,0
965,2018-05-26 16:53:58.8510,2018-05-26 17:10:04.3400,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,19855,Subscriber,1974,2
1292,2018-05-26 17:37:39.3180,2018-05-26 17:59:12.3130,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,33037,Subscriber,1989,2
1270,2018-05-26 17:37:59.0390,2018-05-26 17:59:09.3960,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,30459,Subscriber,1984,1
2184,2018-05-26 17:49:54.7730,2018-05-26 18:26:19.1520,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,17308,Customer,1969,0
2120,2018-05-26 17:53:22.0500,2018-05-26 18:28:42.3810,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,19068,Customer,1969,0
884,2018-05-26 17:56:22.2250,2018-05-26 18:11:06.8800,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,27166,Subscriber,1965,2
892,2018-05-26 17:56:33.2180,2018-05-26 18:11:26.0850,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,19855,Subscriber,1966,1
1689,2018-05-26 17:58:02.4200,2018-05-26 18:26:12.0530,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,30571,Customer,1969,0
1599,2018-05-26 17:59:38.8010,2018-05-26 18:26:18.0710,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,26744,Customer,1969,0
1498,2018-05-26 18:01:09.5780,2018-05-26 18:26:08.5760,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,19828,Customer,1969,0
1371,2018-05-26 18:04:14.5830,2018-05-26 18:27:06.3180,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,17856,Subscriber,1984,1
1304,2018-05-26 18:05:21.3820,2018-05-26 18:27:06.1930,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,31162,Subscriber,1982,1
1556,2018-05-26 18:18:41.4340,2018-05-26 18:44:38.2620,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,15330,Subscriber,1990,0
1504,2018-05-26 18:18:53.1550,2018-05-26 18:43:57.6890,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,27698,Subscriber,1991,1
1541,2018-05-27 16:12:56.8150,2018-05-27 16:38:38.5180,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,21141,Customer,1960,1
1500,2018-05-27 16:13:12.5140,2018-05-27 16:38:13.3510,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,16329,Customer,1987,2
723,2018-05-27 16:17:35.0160,2018-05-27 16:29:38.3730,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,28891,Subscriber,1964,1
1527,2018-05-27 17:06:02.3950,2018-05-27 17:31:29.5850,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,28694,Subscriber,1986,2
1530,2018-05-27 17:06:02.2070,2018-05-27 17:31:32.7110,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,19855,Subscriber,1985,1
2037,2018-05-27 17:19:28.3310,2018-05-27 17:53:25.7380,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,15115,Subscriber,1987,1
3081,2018-05-27 17:19:38.3830,2018-05-27 18:11:00.1400,3479,Picnic Point,40.68512559515415,-74.02535319328308,259,South St & Whitehall St,40.70122128,-74.01234218,31514,Subscriber,1981,2
2775,2018-05-28 11:27:02.4530,2018-05-28 12:13:18.3400,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,26518,Subscriber,1968,2
1159,2018-05-28 11:50:09.9240,2018-05-28 12:09:29.8940,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,30279,Customer,1969,0
908,2018-05-28 11:54:07.8090,2018-05-28 12:09:16.7190,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,28629,Customer,1969,0
731,2018-05-28 11:54:56.8990,2018-05-28 12:07:08.6970,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,18503,Customer,1979,1
693,2018-05-28 11:55:30.5380,2018-05-28 12:07:04.2030,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,26882,Customer,1978,1
860,2018-05-28 12:06:48.1950,2018-05-28 12:21:08.9490,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,31162,Subscriber,1988,1
852,2018-05-28 12:06:49.0100,2018-05-28 12:21:01.1720,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,16329,Subscriber,1992,2
839,2018-05-28 12:07:03.4380,2018-05-28 12:21:02.9000,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,18095,Customer,1969,0
840,2018-05-28 12:07:29.5140,2018-05-28 12:21:30.1600,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,27951,Customer,1969,0
1550,2018-05-28 12:12:44.5010,2018-05-28 12:38:34.8500,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,28347,Subscriber,1972,2
842,2018-05-28 12:17:47.1630,2018-05-28 12:31:49.2330,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,28694,Subscriber,1975,1
851,2018-05-28 12:18:06.1700,2018-05-28 12:32:17.7280,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,21141,Subscriber,1975,2
817,2018-05-28 12:18:30.4710,2018-05-28 12:32:08.4280,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,27665,Customer,1969,0
13599,2018-05-28 12:24:01.7160,2018-05-28 16:10:41.4660,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,15115,Customer,1969,0
13639,2018-05-28 12:24:20.5560,2018-05-28 16:11:40.1210,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,27944,Customer,1969,0
13599,2018-05-28 12:24:40.9200,2018-05-28 16:11:20.8380,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,17797,Customer,1969,0
13534,2018-05-28 12:25:02.6080,2018-05-28 16:10:37.2550,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,14651,Customer,1969,0
1392,2018-05-28 12:32:45.0790,2018-05-28 12:55:58.0780,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,19003,Customer,1969,0
1407,2018-05-28 12:32:47.4080,2018-05-28 12:56:15.3710,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,28337,Customer,1969,0
1419,2018-05-28 12:32:48.1470,2018-05-28 12:56:27.5030,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,24806,Customer,1969,0
2305,2018-05-28 12:41:01.5550,2018-05-28 13:19:27.1570,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,15273,Subscriber,1972,2
4059,2018-05-28 12:46:00.1750,2018-05-28 13:53:39.9950,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,15330,Customer,1976,0
1517,2018-05-28 12:48:34.6370,2018-05-28 13:13:52.1030,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,28378,Customer,1967,2
1471,2018-05-28 12:57:37.4340,2018-05-28 13:22:09.3470,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,28347,Customer,1988,1
1440,2018-05-28 12:57:54.1560,2018-05-28 13:21:54.5920,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,27166,Subscriber,1988,1
953,2018-05-28 12:57:56.3590,2018-05-28 13:13:50.1510,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,30459,Customer,1965,1
795,2018-05-28 13:03:24.2260,2018-05-28 13:16:40.1520,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,19068,Customer,1969,0
1615,2018-05-28 13:03:50.7440,2018-05-28 13:30:46.3490,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,16329,Customer,1969,0
1604,2018-05-28 13:03:54.5550,2018-05-28 13:30:38.9900,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,31422,Customer,1969,0
3464,2018-05-28 13:04:46.1020,2018-05-28 14:02:31.0690,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,30279,Subscriber,1978,1
812,2018-05-28 13:13:56.0650,2018-05-28 13:27:28.4760,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,19297,Subscriber,1970,2
788,2018-05-28 13:14:17.6750,2018-05-28 13:27:26.2560,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,18095,Subscriber,1970,1
1900,2018-05-28 13:16:51.0130,2018-05-28 13:48:31.7950,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,30571,Subscriber,1988,2
733,2018-05-28 13:18:31.3060,2018-05-28 13:30:44.9400,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,19068,Customer,1969,0
724,2018-05-28 13:18:44.7380,2018-05-28 13:30:49.3800,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,17856,Customer,1969,0
1419,2018-05-28 13:19:30.0000,2018-05-28 13:43:09.8170,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,15241,Customer,1969,0
1370,2018-05-28 13:19:59.4820,2018-05-28 13:42:49.9230,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,21487,Customer,1969,0
4157,2018-05-28 13:24:03.1820,2018-05-28 14:33:20.5970,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,27623,Subscriber,1968,1
1449,2018-05-28 13:29:44.9990,2018-05-28 13:53:54.6130,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,17308,Customer,1969,0
1427,2018-05-28 13:30:09.1110,2018-05-28 13:53:56.2610,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,33392,Customer,1969,0
286,2018-05-28 13:44:41.9890,2018-05-28 13:49:28.4070,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,33037,Customer,1969,0
280,2018-05-28 13:44:51.3350,2018-05-28 13:49:32.1320,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,17938,Customer,1969,0
5812,2018-05-28 13:52:53.2890,2018-05-28 15:29:46.2260,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,26518,Subscriber,1974,2
1379,2018-05-28 13:55:23.7320,2018-05-28 14:18:22.7420,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,17856,Customer,1969,0
1356,2018-05-28 13:55:33.7300,2018-05-28 14:18:10.4590,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,18095,Customer,1969,0
1356,2018-05-28 13:55:42.8650,2018-05-28 14:18:19.4250,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,18390,Customer,1969,0
1331,2018-05-28 13:55:53.4090,2018-05-28 14:18:04.8460,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,31422,Customer,1969,0
793,2018-05-28 14:04:29.4230,2018-05-28 14:17:43.2610,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,33443,Subscriber,1971,1
2740,2018-05-28 14:06:55.3920,2018-05-28 14:52:36.0570,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,20857,Subscriber,1969,0
2897,2018-05-28 14:07:05.0110,2018-05-28 14:55:22.1800,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,26615,Subscriber,1958,2
3197,2018-05-28 14:11:55.3880,2018-05-28 15:05:13.3600,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,28502,Subscriber,1966,1
2877,2018-05-28 14:12:36.7800,2018-05-28 15:00:34.2190,3479,Picnic Point,40.68512559515415,-74.02535319328308,3182,Yankee Ferry Terminal,40.686931,-74.016966,15685,Subscriber,1977,2
1061,2018-05-28 14:13:01.8200,2018-05-28 14:30:42.9770,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,16329,Customer,1969,0
1038,2018-05-28 14:13:13.4420,2018-05-28 14:30:32.3240,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,26744,Customer,1969,0
1044,2018-05-28 14:13:25.5670,2018-05-28 14:30:50.4930,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,19068,Customer,1969,0
1035,2018-05-28 14:13:40.6060,2018-05-28 14:30:56.2080,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,28786,Customer,1969,0
262,2018-05-28 14:30:07.0160,2018-05-28 14:34:29.1760,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,17587,Customer,1969,0
264,2018-05-28 14:30:16.5420,2018-05-28 14:34:41.0250,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,17555,Customer,1969,0
655,2018-05-28 14:37:05.1610,2018-05-28 14:48:00.5790,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,28337,Customer,1969,0
598,2018-05-28 14:38:14.9980,2018-05-28 14:48:13.8990,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,27688,Subscriber,1985,1
1548,2018-05-28 14:40:07.7170,2018-05-28 15:05:55.7330,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,17587,Customer,1969,0
1607,2018-05-28 14:40:16.9250,2018-05-28 15:07:04.7880,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,24806,Customer,1969,0
1534,2018-05-28 14:40:22.0790,2018-05-28 15:05:56.4780,3479,Picnic Point,40.68512559515415,-74.02535319328308,3479,Picnic Point,40.68512559515415,-74.02535319328308,21141,Customer,1969,0
1402,2018-05-28 14:42:41.0440,2018-05-28 15:06:03.4270,3479,Picnic Point,40.68512559515415,-74.02535319328308,3254,Soissons Landing,40.69231660719192,-74.01486575603484,28629,Customer,1969,0
